doc_idx,filename,rule_label,prompt_id,gemini_label,gemini_reason
189,2016-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理设施运行维护管理办法（试行）的通知》.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
189,2016-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理设施运行维护管理办法（试行）的通知》.docx,regulatory,P2_english,regulatory,(keyword fallback)
189,2016-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理设施运行维护管理办法（试行）的通知》.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
189,2016-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理设施运行维护管理办法（试行）的通知》.docx,regulatory,P8_label_only,regulatory,(single word)
190,2020-台州市路桥区人民政府办公室关于印发路桥区城镇污水管网设施运行管理暂行办法的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
190,2020-台州市路桥区人民政府办公室关于印发路桥区城镇污水管网设施运行管理暂行办法的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
190,2020-台州市路桥区人民政府办公室关于印发路桥区城镇污水管网设施运行管理暂行办法的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
190,2020-台州市路桥区人民政府办公室关于印发路桥区城镇污水管网设施运行管理暂行办法的通知.docx,regulatory,P8_label_only,regulatory,(single word)
191,2021-关于印发《路桥区环境污染问题排查见底百日攻坚专项行动实施方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
191,2021-关于印发《路桥区环境污染问题排查见底百日攻坚专项行动实施方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
191,2021-关于印发《路桥区环境污染问题排查见底百日攻坚专项行动实施方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
191,2021-关于印发《路桥区环境污染问题排查见底百日攻坚专项行动实施方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
192,2017-台州市路桥区人民政府办公室《关于印发路桥区五水共治整治项目与资金管理办法的通知》.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
192,2017-台州市路桥区人民政府办公室《关于印发路桥区五水共治整治项目与资金管理办法的通知》.docx,regulatory,P2_english,regulatory,(keyword fallback)
192,2017-台州市路桥区人民政府办公室《关于印发路桥区五水共治整治项目与资金管理办法的通知》.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
192,2017-台州市路桥区人民政府办公室《关于印发路桥区五水共治整治项目与资金管理办法的通知》.docx,regulatory,P8_label_only,regulatory,(single word)
193,2021-台州市路桥区人民政府办公室关于下达路桥区2021年“五水共治”河道（池塘）治理计划的通知.docx,informational,P1_baseline_zh,regulatory,(keyword fallback)
193,2021-台州市路桥区人民政府办公室关于下达路桥区2021年“五水共治”河道（池塘）治理计划的通知.docx,informational,P2_english,regulatory,(keyword fallback)
193,2021-台州市路桥区人民政府办公室关于下达路桥区2021年“五水共治”河道（池塘）治理计划的通知.docx,informational,P3_no_definition,regulatory,(keyword fallback)
193,2021-台州市路桥区人民政府办公室关于下达路桥区2021年“五水共治”河道（池塘）治理计划的通知.docx,informational,P8_label_only,regulatory,(single word)
194,2018-台州市路桥区人民政府办公室关于印发路桥区水质预警机制的通知.docx,informational,P1_baseline_zh,regulatory,(keyword fallback)
194,2018-台州市路桥区人民政府办公室关于印发路桥区水质预警机制的通知.docx,informational,P2_english,regulatory,(keyword fallback)
194,2018-台州市路桥区人民政府办公室关于印发路桥区水质预警机制的通知.docx,informational,P3_no_definition,regulatory,(keyword fallback)
194,2018-台州市路桥区人民政府办公室关于印发路桥区水质预警机制的通知.docx,informational,P8_label_only,regulatory,(single word)
195,2017-台州市路桥区人民政府办公室关于下达路桥区2017年“五水共治”水利面上工作计划的通知.docx,informational,P1_baseline_zh,regulatory,(keyword fallback)
195,2017-台州市路桥区人民政府办公室关于下达路桥区2017年“五水共治”水利面上工作计划的通知.docx,informational,P2_english,regulatory,(keyword fallback)
195,2017-台州市路桥区人民政府办公室关于下达路桥区2017年“五水共治”水利面上工作计划的通知.docx,informational,P3_no_definition,regulatory,(keyword fallback)
195,2017-台州市路桥区人民政府办公室关于下达路桥区2017年“五水共治”水利面上工作计划的通知.docx,informational,P8_label_only,regulatory,(single word)
196,2009-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理项目实施办法的通知》.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
196,2009-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理项目实施办法的通知》.docx,regulatory,P2_english,regulatory,(keyword fallback)
196,2009-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理项目实施办法的通知》.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
196,2009-台州市路桥区人民政府办公室《关于印发路桥区农村生活污水治理项目实施办法的通知》.docx,regulatory,P8_label_only,regulatory,(single word)
197,2018-台州市路桥区人民政府办公室关于印发路桥区第二次全国污染源普查方案的通知.docx,regulatory,P1_baseline_zh,informational,(keyword fallback)
197,2018-台州市路桥区人民政府办公室关于印发路桥区第二次全国污染源普查方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
197,2018-台州市路桥区人民政府办公室关于印发路桥区第二次全国污染源普查方案的通知.docx,regulatory,P3_no_definition,informational,(keyword fallback)
197,2018-台州市路桥区人民政府办公室关于印发路桥区第二次全国污染源普查方案的通知.docx,regulatory,P8_label_only,informational,(single word)
198,2022-台州市路桥区人民政府办公室《关于下达路桥区2022年“五水共治”河道（池塘）治理计划的通知》.docx,informational,P1_baseline_zh,regulatory,(keyword fallback)
198,2022-台州市路桥区人民政府办公室《关于下达路桥区2022年“五水共治”河道（池塘）治理计划的通知》.docx,informational,P2_english,regulatory,(keyword fallback)
198,2022-台州市路桥区人民政府办公室《关于下达路桥区2022年“五水共治”河道（池塘）治理计划的通知》.docx,informational,P3_no_definition,regulatory,(keyword fallback)
198,2022-台州市路桥区人民政府办公室《关于下达路桥区2022年“五水共治”河道（池塘）治理计划的通知》.docx,informational,P8_label_only,regulatory,(single word)
199,2016-台州市黄岩区人民政府办公室关于印发黄岩区农村生活污水治理设施运行维护管理实施意见的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
199,2016-台州市黄岩区人民政府办公室关于印发黄岩区农村生活污水治理设施运行维护管理实施意见的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
199,2016-台州市黄岩区人民政府办公室关于印发黄岩区农村生活污水治理设施运行维护管理实施意见的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
199,2016-台州市黄岩区人民政府办公室关于印发黄岩区农村生活污水治理设施运行维护管理实施意见的通知.docx,regulatory,P8_label_only,regulatory,(single word)
200,2014-台州市黄岩区人民政府办公室关于加强畜禽养殖污染防治工作的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
200,2014-台州市黄岩区人民政府办公室关于加强畜禽养殖污染防治工作的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
200,2014-台州市黄岩区人民政府办公室关于加强畜禽养殖污染防治工作的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
200,2014-台州市黄岩区人民政府办公室关于加强畜禽养殖污染防治工作的通知.docx,regulatory,P8_label_only,regulatory,(single word)
201,2013-台州市黄岩区人民政府办公室关于印发黄岩区河道保洁实施方案的通知.docx,informational,P1_baseline_zh,regulatory,(keyword fallback)
201,2013-台州市黄岩区人民政府办公室关于印发黄岩区河道保洁实施方案的通知.docx,informational,P2_english,regulatory,(keyword fallback)
201,2013-台州市黄岩区人民政府办公室关于印发黄岩区河道保洁实施方案的通知.docx,informational,P3_no_definition,regulatory,(keyword fallback)
201,2013-台州市黄岩区人民政府办公室关于印发黄岩区河道保洁实施方案的通知.docx,informational,P8_label_only,regulatory,(single word)
202,2015-台州市黄岩区人民政府办公室关于印发黄岩区实行最严格水资源管理制度实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
202,2015-台州市黄岩区人民政府办公室关于印发黄岩区实行最严格水资源管理制度实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
202,2015-台州市黄岩区人民政府办公室关于印发黄岩区实行最严格水资源管理制度实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
202,2015-台州市黄岩区人民政府办公室关于印发黄岩区实行最严格水资源管理制度实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
203,2020-台州市黄岩区人民政府关于印发台州市黄岩区节水行动实施方案的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
203,2020-台州市黄岩区人民政府关于印发台州市黄岩区节水行动实施方案的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
203,2020-台州市黄岩区人民政府关于印发台州市黄岩区节水行动实施方案的通知.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
203,2020-台州市黄岩区人民政府关于印发台州市黄岩区节水行动实施方案的通知.docx,incentive,P8_label_only,regulatory,(single word)
204,2020-台州市黄岩区人民政府办公室关于加快推进海绵城市建设的实施意见.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
204,2020-台州市黄岩区人民政府办公室关于加快推进海绵城市建设的实施意见.docx,incentive,P2_english,regulatory,(keyword fallback)
204,2020-台州市黄岩区人民政府办公室关于加快推进海绵城市建设的实施意见.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
